# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Mon Nov 21 17:57:42 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.027842 0.30000 7.04000 1.8999998569 2.5640331203    1.899  0.992  3.8654  4.138    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 2.289 2.153 2.295 1.901
0.027842 0.30000 7.04000 1.9249999523 2.5652110289    1.924  1.027  3.8736  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 2.202 2.071 2.200 1.839
0.027842 0.30000 7.04000 1.9460072517 2.5661739484    1.945  1.062  3.8826  4.148    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 2.115 1.992 2.107 1.783
0.027842 0.30000 7.04000 1.9495885372 2.5663357260    1.949  1.066  3.8835  4.148    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 2.105 1.982 2.096 1.776
0.027842 0.30000 7.04000 1.9987654686 2.5684899377    1.999  1.147  3.9059  4.167    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.815e-02 1.901 1.804 1.884 1.655
0.027842 0.30000 7.04000 2.0169122219 2.5692544132    2.017  1.187  3.9178  4.179    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.815e-02 1.802 1.723 1.786 1.605
0.027842 0.30000 7.04000 2.0316948891 2.5698655745    2.031  1.218  3.9272  4.189    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.725 1.664 1.715 1.569
0.027842 0.30000 7.04000 2.0479424000 2.5705256061    2.047  1.230  3.9306  4.194    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.815e-02 1.696 1.642 1.689 1.555
0.027842 0.30000 7.04000 2.0971193314 2.5724518718    2.096  1.282  3.9555  4.252    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.566 1.581 1.603 1.542
0.027842 0.30000 7.04000 2.0997343063 2.5725513990    2.099  1.280  3.9552  4.253    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.570 1.585 1.607 1.545
0.027842 0.30000 7.04000 2.1070415974 2.5728280124    2.106  1.285  3.9546  4.247    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.556 1.569 1.591 1.528
0.027842 0.30000 7.04000 2.1127667427 2.5730431979    2.112  1.294  3.9562  4.245    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.814e-02 1.534 1.552 1.572 1.514
0.027842 0.30000 7.04000 2.1204862595 2.5733312293    2.119  1.303  3.9588  4.248    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.814e-02 1.512 1.538 1.557 1.505
0.027842 0.30000 7.04000 2.1353490353 2.5738790524    2.134  1.313  3.9625  4.256    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.488 1.527 1.542 1.500
0.027842 0.30000 7.04000 2.1462965012 2.5742769866    2.145  1.312  3.9635  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.489 1.533 1.547 1.506
0.027842 0.30000 7.04000 2.1954736710 2.5760083931    2.194  1.336  3.9712  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.429 1.501 1.509 1.486
0.027842 0.30000 7.04000 2.2235510349 2.5769575247    2.222  1.348  3.9741  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.400 1.483 1.490 1.473
0.027842 0.30000 7.04000 2.2446503639 2.5776528281    2.243  1.365  3.9773  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.358 1.455 1.458 1.448
0.027842 0.30000 7.04000 2.2938275337 2.5792164554    2.292  1.403  3.9844  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.816e-02 1.262 1.389 1.388 1.392
0.027842 0.30000 7.04000 2.3921816349 2.5821230608    2.391  1.477  3.9983  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.733e-01 2.986e-01 4.995e-03 1.364e-03 1.239e-02 -1.000 2.815e-02 1.078 1.265 1.256 1.285
0.027842 0.30000 7.04000 2.5888895988 2.5871817246    2.588  1.615  4.0239  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 0.733 1.041 1.018 1.087
0.027842 0.30000 7.04000 2.7855975628 2.5914277438    2.785  1.738  4.0467  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 0.425 0.845 0.812 0.909
0.027842 0.30000 7.04000 2.9823055267 2.5950361775    2.982  1.856  4.0677  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 0.130 0.656 0.615 0.735
0.027842 0.30000 7.04000 3.0073311329 2.5954564896    3.007  1.870  4.0703  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 0.094 0.633 0.591 0.713
0.027842 0.30000 7.04000 3.1790137291 2.5981359652    3.178  1.966  4.0870  4.274    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -0.145 0.480 0.432 0.571
0.027842 0.30000 7.04000 3.3757216930 2.6008240242    3.374  2.070  4.1050  4.269    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -0.404 0.316 0.261 0.417
0.027842 0.30000 7.04000 3.5724291801 2.6031745276    3.570  2.165  4.1214  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -0.643 0.165 0.105 0.276
0.027842 0.30000 7.04000 3.7691373825 2.6052451536    3.767  2.256  4.1370  4.258    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -0.871 0.022 -0.043 0.143
0.027842 0.30000 7.04000 3.9658455849 2.6070813541    3.965  2.342  4.1513  4.251    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.085 -0.114 -0.183 0.016
0.027842 0.30000 7.04000 4.1625537872 2.6087194204    4.160  2.424  4.1648  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.289 -0.242 -0.316 -0.104
0.027842 0.30000 7.04000 4.1927461624 2.6089552458    4.190  2.436  4.1668  4.243    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.320 -0.261 -0.336 -0.122
0.027842 0.30000 7.04000 4.3592615128 2.6101886481    4.356  2.501  4.1774  4.237    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.483 -0.365 -0.443 -0.219
0.027842 0.30000 7.04000 4.3850941658 2.6103703664    4.382  2.511  4.1790  4.237    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.507 -0.380 -0.459 -0.234
0.027842 0.30000 7.04000 4.5559697151 2.6115129400    4.552  2.575  4.1895  4.231    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.667 -0.481 -0.562 -0.328
0.027842 0.30000 7.04000 4.6787357330 2.6122748453    4.675  2.619  4.1966  4.227    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.778 -0.551 -0.634 -0.394
0.027842 0.30000 7.04000 4.7526779175 2.6127119628    4.749  2.646  4.2008  4.224    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -1.844 -0.592 -0.677 -0.432
0.027842 0.30000 7.04000 4.9493856430 2.6138020434    4.947  2.713  4.2117  4.218    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.013 -0.699 -0.788 -0.533
0.027842 0.30000 7.04000 5.1460938454 2.6147968481    5.144  2.779  4.2219  4.210    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.177 -0.804 -0.896 -0.632
0.027842 0.30000 7.04000 5.1626338959 2.6148765310    5.161  2.784  4.2228  4.210    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.190 -0.813 -0.905 -0.640
0.027842 0.30000 7.04000 5.3428015709 2.6157078829    5.342  2.841  4.2318  4.204    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.333 -0.904 -0.999 -0.726
0.027842 0.30000 7.04000 5.5395097733 2.6165449151    5.539  2.901  4.2411  4.197    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.483 -1.001 -1.098 -0.817
0.027842 0.30000 7.04000 5.5742664337 2.6166857662    5.573  2.912  4.2427  4.195    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.509 -1.018 -1.115 -0.833
0.027842 0.30000 7.04000 5.7362179756 2.6173162729    5.735  2.959  4.2500  4.190    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.628 -1.094 -1.194 -0.905
0.027842 0.30000 7.04000 5.9329252243 2.6180291023    5.932  3.015  4.2586  4.182    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.768 -1.185 -1.287 -0.991
0.027842 0.30000 7.04000 6.1296329498 2.6186895762    6.128  3.069  4.2668  4.175    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.903 -1.274 -1.378 -1.075
0.027842 0.30000 7.04000 6.2343292236 2.6190216287    6.232  3.097  4.2710  4.171    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -2.973 -1.319 -1.425 -1.119
0.027842 0.30000 7.04000 6.3263416290 2.6193030423    6.324  3.122  4.2747  4.168    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.035 -1.360 -1.467 -1.157
0.027842 0.30000 7.04000 6.5181827545 2.6198604995    6.510  3.170  4.2819  4.161    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.155 -1.439 -1.548 -1.233
0.027842 0.30000 7.04000 6.7100253105 2.6203814626    6.701  3.218  4.2890  4.154    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.276 -1.519 -1.630 -1.309
0.027842 0.30000 7.04000 6.9771766663 2.6210523378    6.964  3.282  4.2982  4.143    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.436 -1.626 -1.739 -1.411
0.027842 0.30000 7.04000 7.2855491638 2.6217568125    7.268  3.354  4.3084  4.131    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.615 -1.747 -1.863 -1.527
0.027842 0.30000 7.04000 7.5644197464 2.6223373450    7.548  3.417  4.3171  4.119    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -3.772 -1.854 -1.972 -1.630
0.027842 0.30000 7.04000 8.1504697800 2.6234098071    8.138  3.544  4.3341  4.093    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.089 -2.075 -2.198 -1.843
0.027842 0.30000 7.04000 8.2447566986 2.6235660565    8.233  3.563  4.3367  4.089    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.139 -2.110 -2.233 -1.876
0.027842 0.30000 7.04000 8.5933141708 2.6241096025    8.580  3.634  4.3456  4.072    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.314 -2.235 -2.360 -1.997
0.027842 0.30000 7.04000 9.0308828354 2.6247241171    9.017  3.719  4.3561  4.051    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.528 -2.390 -2.518 -2.147
0.027842 0.30000 7.04000 9.2039642334 2.6249487244    9.191  3.752  4.3601  4.041    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.611 -2.451 -2.580 -2.207
0.027842 0.30000 7.04000 9.4832935333 2.6252914000    9.471  3.804  4.3659  4.027    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.739 -2.548 -2.678 -2.300
0.027842 0.30000 7.04000 9.8572664261 2.6257153997    9.847  3.872  4.3732  4.004    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -4.909 -2.678 -2.810 -2.428
0.027842 0.30000 7.04000 10.1631708145 2.6260356751   10.155  3.926  4.3787  3.985    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.046 -2.786 -2.919 -2.533
0.027842 0.30000 7.04000 10.4356222153 2.6263028205   10.429  3.973  4.3831  3.967    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.163 -2.880 -3.014 -2.625
0.027842 0.30000 7.04000 10.8200483322 2.6266535719   10.816  4.038  4.3888  3.941    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.325 -3.013 -3.148 -2.756
0.027842 0.30000 7.04000 11.1223783493 2.6269099197   11.119  4.088  4.3927  3.919    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.732e-01 2.987e-01 4.996e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.451 -3.119 -3.255 -2.860
0.027842 0.30000 7.04000 11.3344106674 2.6270803513   11.330  4.122  4.3951  3.903    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-30      0.00 6.732e-01 2.987e-01 4.997e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.535 -3.191 -3.328 -2.931
0.027842 0.30000 7.04000 11.7579021454 2.6273996912   11.752  4.190  4.3989  3.866    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-30      0.00 6.732e-01 2.987e-01 4.998e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.704 -3.342 -3.480 -3.080
0.027842 0.30000 7.04000 12.0815858841 2.6276264886   12.074  4.241  4.4012  3.836    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-30      0.00 6.732e-01 2.987e-01 4.999e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.832 -3.442 -3.577 -3.197
0.027842 0.30000 7.04000 12.0829830170 2.6276274373   12.075  4.241  4.4012  3.836    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-30      0.00 6.732e-01 2.987e-01 4.999e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.833 -3.442 -3.577 -3.198
0.027842 0.30000 7.04000 12.4897956848 2.6278933254   12.469  4.301  4.4027  3.795    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-25      0.00 6.732e-01 2.987e-01 5.014e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -5.983 -3.596 -3.732 -3.348
0.027842 0.30000 7.04000 12.8654289246 2.6281217423   12.829  4.356  4.4029  3.754    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1    -8e-21      0.00 6.732e-01 2.987e-01 5.026e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -6.120 -3.744 -3.881 -3.495
0.027842 0.30000 7.04000 13.2026538849 2.6283141221   13.152  4.405  4.4016  3.710    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-17      0.00 6.732e-01 2.987e-01 5.038e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -6.244 -3.886 -4.023 -3.639
0.027842 0.30000 7.04000 13.5167274475 2.6284834020   13.450  4.451  4.3992  3.664    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-14      0.00 6.732e-01 2.987e-01 5.048e-03 1.365e-03 1.239e-02 -1.000 2.816e-02 -6.359 -4.009 -4.148 -3.748
0.027842 0.30000 7.04000 13.9105663300 2.6286833007   13.823  4.509  4.3947  3.601    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-09      0.00 6.732e-01 2.987e-01 5.060e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.501 -4.180 -4.318 -3.922
0.027842 0.30000 7.04000 14.0000000000 2.6287268957   13.909  4.522  4.3927  3.582    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-08      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.535 -4.263 -4.400 -4.013
0.027842 0.30000 7.04000 14.0899009705 2.6287700778   13.994  4.534  4.3914  3.567    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-08      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.565 -4.304 -4.441 -4.054
0.027842 0.30000 7.04000 14.4187154770 2.6289227562   14.305  4.580  4.3841  3.502    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-08      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.679 -4.469 -4.605 -4.218
0.027842 0.30000 7.04000 14.7138195038 2.6290531210   14.572  4.620  4.3756  3.436    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-08      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.780 -4.603 -4.737 -4.355
0.027842 0.30000 7.04000 14.9312076569 2.6291453728   14.756  4.649  4.3678  3.381    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.54e-08      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.852 -4.702 -4.834 -4.459
0.027842 0.30000 7.04000 15.1071844101 2.6292178192   14.890  4.672  4.3598  3.330    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.911 -4.849 -4.980 -4.608
0.027842 0.30000 7.04000 15.2643613815 2.6292809045   14.998  4.693  4.3511  3.277    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -6.963 -4.962 -5.091 -4.729
0.027842 0.30000 7.04000 15.4152355194 2.6293400706   15.093  4.714  4.3421  3.223    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.015 -5.072 -5.198 -4.844
0.027842 0.30000 7.04000 15.5699853897 2.6293993887   15.182  4.736  4.3346  3.174    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.070 -5.175 -5.300 -4.952
0.027842 0.30000 7.04000 15.7849636078 2.6294795777   15.294  4.773  4.3363  3.147    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.161 -5.266 -5.390 -5.043
0.027842 0.30000 7.04000 15.8226251602 2.6294933682   15.312  4.784  4.3446  3.169    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.190 -5.251 -5.377 -5.026
0.027842 0.30000 7.04000 15.8358011246 2.6294981750   15.318  4.794  4.3546  3.199    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.216 -5.221 -5.349 -4.990
0.027842 0.30000 7.04000 15.8427982330 2.6295007239   15.321  4.811  4.3671  3.233    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-07      0.00 6.732e-01 2.987e-01 5.063e-03 1.366e-03 1.239e-02 -1.000 2.816e-02 -7.257 -5.191 -5.323 -4.954
